split,filename,original_label,visual_trend_label,slope
train,SPY_417.png,Down,Down,0.5121
train,SPY_418.png,Down,Up,-0.597
train,SPY_419.png,Down,Up,-0.4454
train,SPY_420.png,Down,Up,-0.6075
train,SPY_423.png,Down,Up,-0.2565
train,SPY_424.png,Down,Up,-0.0789
train,SPY_431.png,Down,Up,-0.3896
train,SPY_433.png,Down,Up,-0.2179
train,SPY_436.png,Down,Down,0.3227
train,SPY_437.png,Down,Up,-0.6277
train,SPY_439.png,Down,Up,-0.4353
train,SPY_44.png,Down,Down,0.0724
train,SPY_440.png,Down,Up,-0.4803
train,SPY_441.png,Down,Down,0.6442
train,SPY_443.png,Down,Up,-0.2625
train,SPY_445.png,Down,Up,-0.454
train,SPY_447.png,Down,Up,-0.6302
train,SPY_450.png,Down,Up,-0.2891
train,SPY_452.png,Down,Up,-0.3396
train,SPY_454.png,Down,Up,-0.5288
train,SPY_455.png,Down,Up,-0.1124
train,SPY_457.png,Down,Up,-0.5457
train,SPY_458.png,Down,Down,0.1128
train,SPY_459.png,Down,Up,-0.0897
train,SPY_460.png,Down,Down,0.2341
train,SPY_461.png,Down,Down,0.0662
train,SPY_462.png,Down,Up,-0.4903
train,SPY_465.png,Down,Up,-0.0365
train,SPY_466.png,Down,Down,0.6116
train,SPY_467.png,Down,Up,-0.1777
train,SPY_469.png,Down,Down,0.2168
train,SPY_47.png,Down,Up,-0.4102
train,SPY_470.png,Down,Up,-0.5578
train,SPY_471.png,Down,Down,0.4472
train,SPY_473.png,Down,Down,0.3281
train,SPY_474.png,Down,Up,-0.5802
train,SPY_475.png,Down,Up,-0.4341
train,SPY_476.png,Down,Down,0.0295
train,SPY_479.png,Down,Down,0.1571
train,SPY_48.png,Down,Down,0.2316
train,SPY_481.png,Down,Up,-0.5963
train,SPY_482.png,Down,Up,-0.1291
train,SPY_483.png,Down,Down,0.4718
train,SPY_484.png,Down,Up,-0.2934
train,SPY_485.png,Down,Down,0.5595
train,SPY_486.png,Down,Down,0.0208
train,SPY_489.png,Down,Down,0.0244
train,SPY_490.png,Down,Up,-0.125
train,SPY_492.png,Down,Up,-0.3986
train,SPY_494.png,Down,Up,-0.5229
train,SPY_495.png,Down,Down,0.0622
train,SPY_496.png,Down,Down,0.0356
train,SPY_497.png,Down,Down,0.2045
train,SPY_500.png,Down,Up,-0.3089
train,SPY_501.png,Down,Up,-0.0599
train,SPY_503.png,Down,Down,0.5362
train,SPY_504.png,Down,Up,-0.4791
train,SPY_506.png,Down,Up,-0.3006
train,SPY_507.png,Down,Up,-0.3429
train,SPY_508.png,Down,Up,-0.4049
train,SPY_51.png,Down,Up,-0.4901
train,SPY_511.png,Down,Down,0.0679
train,SPY_512.png,Down,Up,-0.3622
train,SPY_513.png,Down,Down,0.3781
train,SPY_515.png,Down,Down,0.4076
train,SPY_516.png,Down,Up,-0.2975
train,SPY_517.png,Down,Down,0.6328
train,SPY_518.png,Down,Down,0.2802
train,SPY_519.png,Down,Up,-0.5015
train,SPY_521.png,Down,Down,0.2584
train,SPY_524.png,Down,Up,-0.5067
train,SPY_526.png,Down,Up,-0.4967
train,SPY_527.png,Down,Up,-0.0983
train,SPY_528.png,Down,Down,0.6969
train,SPY_53.png,Down,Up,-0.5696
train,SPY_530.png,Down,Up,-0.3075
train,SPY_532.png,Down,Up,-0.4554
train,SPY_533.png,Down,Up,-0.3786
train,SPY_534.png,Down,Up,-0.239
train,SPY_535.png,Down,Up,-0.0947
train,SPY_536.png,Down,Down,0.2521
train,SPY_537.png,Down,Up,-0.5953
train,SPY_539.png,Down,Up,-0.058
train,SPY_54.png,Down,Down,0.3418
train,SPY_540.png,Down,Up,-0.3286
train,SPY_542.png,Down,Up,-0.2761
train,SPY_543.png,Down,Up,-0.2061
train,SPY_544.png,Down,Up,-0.0572
train,SPY_545.png,Down,Down,0.4146
train,SPY_547.png,Down,Down,0.1278
train,SPY_548.png,Down,Down,0.3123
train,SPY_551.png,Down,Up,-0.4745
train,SPY_552.png,Down,Up,-0.6111
train,SPY_555.png,Down,Up,-0.4112
train,SPY_557.png,Down,Up,-0.3866
train,SPY_558.png,Down,Up,-0.3636
train,SPY_559.png,Down,Up,-0.2417
train,SPY_561.png,Down,Up,-0.4432
train,SPY_562.png,Down,Up,-0.3522
train,SPY_563.png,Down,Up,-0.2826
train,SPY_564.png,Down,Up,-0.4215
train,SPY_565.png,Down,Up,-0.6089
train,SPY_566.png,Down,Up,-0.0104
train,SPY_567.png,Down,Up,-0.0056
train,SPY_568.png,Down,Up,-0.0096
train,SPY_569.png,Down,Up,-0.2962
train,SPY_571.png,Down,Up,-0.5908
train,SPY_574.png,Down,Up,-0.5272
train,SPY_575.png,Down,Down,0.4351
train,SPY_576.png,Down,Up,-0.0778
train,SPY_577.png,Down,Down,0.6096
train,SPY_58.png,Down,Up,-0.1821
train,SPY_580.png,Down,Up,-0.5372
train,SPY_582.png,Down,Up,-0.4222
train,SPY_583.png,Down,Up,-0.4126
train,SPY_584.png,Down,Up,-0.5684
train,SPY_586.png,Down,Down,0.1379
train,SPY_587.png,Down,Up,-0.621
train,SPY_588.png,Down,Down,0.5428
train,SPY_59.png,Down,Up,-0.4075
train,SPY_592.png,Down,Up,-0.421
train,SPY_595.png,Down,Up,-0.3328
train,SPY_597.png,Down,Up,-0.2676
train,SPY_599.png,Down,Up,-0.4185
train,SPY_6.png,Down,Up,-0.4438
train,SPY_601.png,Down,Up,-0.0193
train,SPY_602.png,Down,Up,-0.124
train,SPY_605.png,Down,Up,-0.6185
train,SPY_606.png,Down,Up,-0.2817
train,SPY_608.png,Down,Up,-0.3099
train,SPY_61.png,Down,Up,-0.5839
train,SPY_613.png,Down,Up,-0.0269
train,SPY_617.png,Down,Down,0.3347
train,SPY_62.png,Down,Up,-0.094
train,SPY_623.png,Down,Up,-0.354
train,SPY_63.png,Down,Up,-0.4534
train,SPY_65.png,Down,Down,0.0386
train,SPY_68.png,Down,Up,-0.4711
train,SPY_69.png,Down,Up,-0.5261
train,SPY_70.png,Down,Down,0.2524
train,SPY_71.png,Down,Down,0.1447
train,SPY_73.png,Down,Up,-0.4032
train,SPY_74.png,Down,Down,0.3051
train,SPY_75.png,Down,Up,-0.244
train,SPY_76.png,Down,Down,0.1608
train,SPY_81.png,Down,Up,-0.4874
train,SPY_83.png,Down,Up,-0.4995
train,SPY_84.png,Down,Up,-0.0021
train,SPY_85.png,Down,Down,0.2293
train,SPY_86.png,Down,Down,0.3567
train,SPY_88.png,Down,Up,-0.572
train,SPY_89.png,Down,Up,-0.231
train,SPY_90.png,Down,Down,0.4896
train,SPY_91.png,Down,Up,-0.2253
train,SPY_96.png,Down,Up,-0.4917
train,SPY_98.png,Down,Up,-0.5559
test,QQQ_0.png,Up,Up,-0.4401
test,QQQ_10.png,Up,Up,-0.5875
test,QQQ_101.png,Up,Up,-0.1469
test,QQQ_102.png,Up,Up,-0.2688
test,QQQ_103.png,Up,Up,-0.363
test,QQQ_105.png,Up,Up,-0.523
test,QQQ_106.png,Up,Up,-0.2161
test,QQQ_107.png,Up,Up,-0.5414
test,QQQ_109.png,Up,Down,0.4539
test,QQQ_11.png,Up,Down,0.0082
test,QQQ_110.png,Up,Up,-0.2761
test,QQQ_111.png,Up,Down,0.2571
test,QQQ_114.png,Up,Down,0.5215
test,QQQ_116.png,Up,Up,-0.5298
test,QQQ_119.png,Up,Down,0.6105
test,QQQ_12.png,Up,Down,0.2012
test,QQQ_120.png,Up,Up,-0.5487
test,QQQ_121.png,Up,Up,-0.0351
test,QQQ_124.png,Up,Down,0.1847
test,QQQ_13.png,Up,Up,-0.5663
test,QQQ_15.png,Up,Up,-0.4087
test,QQQ_16.png,Up,Up,-0.0857
test,QQQ_19.png,Up,Up,-0.5805
test,QQQ_2.png,Up,Down,0.5645
test,QQQ_20.png,Up,Down,0.2498
test,QQQ_22.png,Up,Down,0.609
test,QQQ_23.png,Up,Down,0.5641
test,QQQ_24.png,Up,Up,-0.3792
test,QQQ_25.png,Up,Up,-0.5269
test,QQQ_27.png,Up,Up,-0.424
test,QQQ_3.png,Up,Down,0.4863
test,QQQ_30.png,Up,Up,-0.4002
test,QQQ_31.png,Up,Up,-0.5849
test,QQQ_33.png,Up,Up,-0.5574
test,QQQ_35.png,Up,Up,-0.516
test,QQQ_36.png,Up,Down,0.2057
test,QQQ_38.png,Up,Up,-0.5164
test,QQQ_43.png,Up,Up,-0.2712
test,QQQ_45.png,Up,Up,-0.404
test,QQQ_46.png,Up,Up,-0.5144
test,QQQ_5.png,Up,Up,-0.2918
test,QQQ_50.png,Up,Up,-0.668
test,QQQ_52.png,Up,Down,0.5065
test,QQQ_53.png,Up,Up,-0.3627
test,QQQ_54.png,Up,Up,-0.1407
test,QQQ_57.png,Up,Down,0.1248
test,QQQ_58.png,Up,Up,-0.0526
test,QQQ_59.png,Up,Down,0.3111
test,QQQ_6.png,Up,Up,-0.4409
test,QQQ_61.png,Up,Down,0.4016
test,QQQ_64.png,Up,Up,-0.5048
test,QQQ_66.png,Up,Up,-0.0878
test,QQQ_67.png,Up,Up,-0.0764
test,QQQ_7.png,Up,Up,-0.1789
test,QQQ_71.png,Up,Up,-0.2343
test,QQQ_73.png,Up,Down,0.2264
test,QQQ_74.png,Up,Up,-0.5653
test,QQQ_78.png,Up,Down,0.2312
test,QQQ_82.png,Up,Up,-0.0568
test,QQQ_85.png,Up,Down,0.5214
test,QQQ_89.png,Up,Up,-0.3771
test,QQQ_90.png,Up,Down,0.4104
test,QQQ_92.png,Up,Down,0.1022
test,QQQ_95.png,Up,Up,-0.404
test,QQQ_98.png,Up,Up,-0.2142
test,SPY_1.png,Up,Down,0.5323
test,SPY_10.png,Up,Up,-0.1479
test,SPY_100.png,Up,Down,0.3506
test,SPY_101.png,Up,Down,0.4998
test,SPY_103.png,Up,Down,0.054
test,SPY_104.png,Up,Up,-0.4668
test,SPY_105.png,Up,Up,-0.5954
test,SPY_106.png,Up,Down,0.451
test,SPY_107.png,Up,Down,0.2211
test,SPY_108.png,Up,Down,0.2683
test,SPY_109.png,Up,Down,0.1363
test,SPY_11.png,Up,Down,0.4975
test,SPY_110.png,Up,Up,-0.4089
test,SPY_111.png,Up,Down,0.2098
test,SPY_112.png,Up,Down,0.0229
test,SPY_113.png,Up,Down,0.1168
test,SPY_114.png,Up,Up,-0.5995
test,SPY_115.png,Up,Up,-0.5916
test,SPY_116.png,Up,Down,0.5269
test,SPY_117.png,Up,Down,0.1298
test,SPY_119.png,Up,Down,0.3343
test,SPY_12.png,Up,Up,-0.5372
test,SPY_120.png,Up,Up,-0.4242
test,SPY_121.png,Up,Up,-0.1836
test,SPY_122.png,Up,Up,-0.5098
test,SPY_123.png,Up,Down,0.3047
test,SPY_125.png,Up,Up,-0.4623
test,SPY_126.png,Up,Up,-0.2173
test,SPY_127.png,Up,Up,-0.3601
test,SPY_128.png,Up,Down,0.4848
test,SPY_129.png,Up,Up,-0.3082
test,SPY_13.png,Up,Up,-0.2324
test,SPY_130.png,Up,Up,-0.3057
test,SPY_132.png,Up,Up,-0.1907
test,SPY_133.png,Up,Down,0.5994
test,SPY_134.png,Up,Up,-0.4585
test,SPY_135.png,Up,Up,-0.5477
test,SPY_136.png,Up,Up,-0.466
test,SPY_138.png,Up,Up,-0.233
test,SPY_139.png,Up,Down,0.1272
test,SPY_140.png,Up,Down,0.4064
test,SPY_141.png,Up,Up,-0.5115
test,SPY_143.png,Up,Down,0.559
test,SPY_144.png,Up,Up,-0.5332
test,SPY_146.png,Up,Down,0.0276
test,SPY_148.png,Up,Up,-0.3667
test,SPY_15.png,Up,Up,-0.3852
test,SPY_150.png,Up,Down,0.2426
test,SPY_153.png,Up,Up,-0.2355
test,SPY_155.png,Up,Up,-0.382
test,SPY_156.png,Up,Down,0.2317
test,SPY_16.png,Up,Down,0.3742
test,SPY_17.png,Up,Up,-0.3369
test,SPY_19.png,Up,Down,0.1859
test,SPY_2.png,Up,Up,-0.6129
test,SPY_20.png,Up,Up,-0.3874
test,SPY_21.png,Up,Up,-0.4698
test,SPY_22.png,Up,Up,-0.4881
test,SPY_24.png,Up,Up,-0.4655
test,SPY_25.png,Up,Up,-0.5008
test,SPY_26.png,Up,Up,-0.3289
test,SPY_27.png,Up,Up,-0.575
test,SPY_29.png,Up,Down,0.5813
test,SPY_30.png,Up,Up,-0.5674
test,SPY_32.png,Up,Up,-0.2628
test,SPY_33.png,Up,Down,0.3796
test,SPY_35.png,Up,Up,-0.4614
test,SPY_36.png,Up,Up,-0.3704
test,SPY_38.png,Up,Up,-0.4371
test,SPY_39.png,Up,Up,-0.4218
test,SPY_40.png,Up,Up,-0.4976
test,SPY_42.png,Up,Down,0.3781
test,SPY_43.png,Up,Down,0.3636
test,SPY_44.png,Up,Down,0.5512
test,SPY_45.png,Up,Up,-0.6068
test,SPY_46.png,Up,Up,-0.5363
test,SPY_47.png,Up,Up,-0.0917
test,SPY_48.png,Up,Up,-0.6588
test,SPY_49.png,Up,Up,-0.1813
test,SPY_5.png,Up,Down,0.0032
test,SPY_50.png,Up,Up,-0.6031
test,SPY_51.png,Up,Down,0.3229
test,SPY_52.png,Up,Up,-0.4879
test,SPY_53.png,Up,Down,0.4703
test,SPY_54.png,Up,Down,0.5653
test,SPY_55.png,Up,Up,-0.3882
test,SPY_56.png,Up,Up,-0.5824
test,SPY_57.png,Up,Up,-0.3538
test,SPY_58.png,Up,Up,-0.2832
test,SPY_59.png,Up,Up,-0.4527
test,SPY_60.png,Up,Up,-0.1261
test,SPY_62.png,Up,Up,-0.2867
test,SPY_63.png,Up,Up,-0.2176
test,SPY_64.png,Up,Up,-0.6269
test,SPY_65.png,Up,Up,-0.3155
test,SPY_66.png,Up,Down,0.0914
test,SPY_67.png,Up,Down,0.3382
test,SPY_69.png,Up,Up,-0.1038
test,SPY_7.png,Up,Down,0.2136
test,SPY_70.png,Up,Down,0.5095
test,SPY_71.png,Up,Up,-0.4172
test,SPY_72.png,Up,Up,-0.5122
test,SPY_74.png,Up,Up,-0.1532
test,SPY_75.png,Up,Up,-0.3381
test,SPY_76.png,Up,Down,0.3346
test,SPY_77.png,Up,Up,-0.4738
test,SPY_78.png,Up,Down,0.2427
test,SPY_79.png,Up,Up,-0.4759
test,SPY_8.png,Up,Up,-0.4122
test,SPY_80.png,Up,Up,-0.0249
test,SPY_81.png,Up,Up,-0.5267
test,SPY_82.png,Up,Up,-0.2009
test,SPY_83.png,Up,Down,0.1728
test,SPY_84.png,Up,Up,-0.2241
test,SPY_85.png,Up,Up,-0.2883
test,SPY_86.png,Up,Up,-0.5536
test,SPY_87.png,Up,Up,-0.5199
test,SPY_88.png,Up,Up,-0.2477
test,SPY_9.png,Up,Up,-0.011
test,SPY_90.png,Up,Down,0.1773
test,SPY_91.png,Up,Up,-0.4697
test,SPY_92.png,Up,Down,0.3804
test,SPY_93.png,Up,Down,0.3015
test,SPY_94.png,Up,Up,-0.4173
test,SPY_95.png,Up,Up,-0.508
test,SPY_96.png,Up,Up,-0.2626
test,SPY_97.png,Up,Down,0.3489
test,SPY_98.png,Up,Down,0.3101
test,SPY_99.png,Up,Up,-0.3742
test,QQQ_1.png,Down,Up,-0.4478
test,QQQ_100.png,Down,Up,-0.4939
test,QQQ_104.png,Down,Up,-0.5572
test,QQQ_108.png,Down,Up,-0.0806
test,QQQ_112.png,Down,Down,0.6009
test,QQQ_113.png,Down,Up,-0.4668
test,QQQ_115.png,Down,Up,-0.7112
test,QQQ_117.png,Down,Down,0.1574
test,QQQ_118.png,Down,Up,-0.5423
test,QQQ_122.png,Down,Down,0.231
test,QQQ_123.png,Down,Up,-0.2641
test,QQQ_125.png,Down,Down,0.312
test,QQQ_14.png,Down,Up,-0.5528
test,QQQ_17.png,Down,Up,-0.5925
test,QQQ_18.png,Down,Up,-0.4346
test,QQQ_21.png,Down,Up,-0.5217
test,QQQ_26.png,Down,Up,-0.15
test,QQQ_28.png,Down,Up,-0.4578
test,QQQ_29.png,Down,Up,-0.5278
test,QQQ_32.png,Down,Up,-0.1052
test,QQQ_34.png,Down,Up,-0.372
test,QQQ_37.png,Down,Up,-0.4447
test,QQQ_39.png,Down,Down,0.4216
test,QQQ_4.png,Down,Up,-0.558
test,QQQ_40.png,Down,Up,-0.3302
test,QQQ_41.png,Down,Up,-0.442
test,QQQ_42.png,Down,Down,0.0769
test,QQQ_44.png,Down,Up,-0.1776
test,QQQ_47.png,Down,Down,0.5946
test,QQQ_48.png,Down,Down,0.12
test,QQQ_49.png,Down,Down,0.2569
test,QQQ_51.png,Down,Down,0.1392
test,QQQ_55.png,Down,Up,-0.3964
test,QQQ_56.png,Down,Up,-0.5839
test,QQQ_60.png,Down,Up,-0.5151
test,QQQ_62.png,Down,Down,0.3804
test,QQQ_63.png,Down,Up,-0.2419
test,QQQ_65.png,Down,Up,-0.3262
test,QQQ_68.png,Down,Up,-0.1211
test,QQQ_69.png,Down,Down,0.5342
test,QQQ_70.png,Down,Down,0.5371
test,QQQ_72.png,Down,Down,0.4649
test,QQQ_75.png,Down,Up,-0.0155
test,QQQ_76.png,Down,Down,0.3093
test,QQQ_77.png,Down,Down,0.2156
test,QQQ_79.png,Down,Up,-0.5124
test,QQQ_8.png,Down,Down,0.483
test,QQQ_80.png,Down,Down,0.7035
test,QQQ_81.png,Down,Down,0.0336
test,QQQ_83.png,Down,Up,-0.3888
test,QQQ_84.png,Down,Up,-0.4623
test,QQQ_86.png,Down,Up,-0.0598
test,QQQ_87.png,Down,Down,0.5315
test,QQQ_88.png,Down,Down,0.298
test,QQQ_9.png,Down,Up,-0.2354
test,QQQ_91.png,Down,Up,-0.0669
test,QQQ_93.png,Down,Down,0.4252
test,QQQ_94.png,Down,Up,-0.1436
test,QQQ_96.png,Down,Up,-0.4603
test,QQQ_97.png,Down,Down,0.3704
test,QQQ_99.png,Down,Up,-0.4664
test,SPY_0.png,Down,Up,-0.5526
test,SPY_102.png,Down,Up,-0.2013
test,SPY_103.png,Down,Down,0.3562
test,SPY_104.png,Down,Down,0.3912
test,SPY_105.png,Down,Up,-0.5244
test,SPY_107.png,Down,Up,-0.187
test,SPY_108.png,Down,Down,0.6074
test,SPY_109.png,Down,Down,0.0648
test,SPY_11.png,Down,Down,0.2375
test,SPY_110.png,Down,Up,-0.4453
test,SPY_111.png,Down,Down,0.5358
test,SPY_113.png,Down,Up,-0.2821
test,SPY_114.png,Down,Down,0.4118
test,SPY_115.png,Down,Up,-0.1168
test,SPY_118.png,Down,Down,0.5716
test,SPY_122.png,Down,Up,-0.2121
test,SPY_124.png,Down,Down,0.436
test,SPY_125.png,Down,Up,-0.111
test,SPY_128.png,Down,Up,-0.476
test,SPY_129.png,Down,Down,0.1046
test,SPY_131.png,Down,Up,-0.5119
test,SPY_132.png,Down,Down,0.222
test,SPY_133.png,Down,Up,-0.1217
test,SPY_134.png,Down,Up,-0.1368
test,SPY_135.png,Down,Down,0.554
test,SPY_136.png,Down,Up,-0.6152
test,SPY_137.png,Down,Up,-0.5504
test,SPY_138.png,Down,Up,-0.6394
test,SPY_139.png,Down,Up,-0.6003
test,SPY_14.png,Down,Up,-0.2137
test,SPY_140.png,Down,Down,0.3965
test,SPY_142.png,Down,Down,0.2054
test,SPY_143.png,Down,Up,-0.1618
test,SPY_145.png,Down,Down,0.5709
test,SPY_146.png,Down,Up,-0.6105
test,SPY_147.png,Down,Up,-0.4856
test,SPY_149.png,Down,Up,-0.3845
test,SPY_15.png,Down,Up,-0.4721
test,SPY_151.png,Down,Up,-0.515
test,SPY_152.png,Down,Up,-0.4691
test,SPY_154.png,Down,Up,-0.3844
test,SPY_17.png,Down,Up,-0.1123
test,SPY_18.png,Down,Down,0.3181
test,SPY_2.png,Down,Up,-0.3586
test,SPY_21.png,Down,Down,0.5333
test,SPY_22.png,Down,Up,-0.2073
test,SPY_23.png,Down,Down,0.5331
test,SPY_26.png,Down,Up,-0.6441
test,SPY_27.png,Down,Up,-0.5091
test,SPY_28.png,Down,Down,0.1571
test,SPY_29.png,Down,Up,-0.4162
test,SPY_3.png,Down,Down,0.1689
test,SPY_30.png,Down,Up,-0.1832
test,SPY_31.png,Down,Up,-0.4324
test,SPY_33.png,Down,Down,0.2892
test,SPY_34.png,Down,Down,0.564
test,SPY_35.png,Down,Up,-0.5635
test,SPY_36.png,Down,Up,-0.0303
test,SPY_37.png,Down,Up,-0.4771
test,SPY_38.png,Down,Up,-0.4525
test,SPY_39.png,Down,Down,0.2403
test,SPY_4.png,Down,Down,0.4813
test,SPY_40.png,Down,Up,-0.1485
test,SPY_41.png,Down,Up,-0.5098
test,SPY_44.png,Down,Up,-0.4236
test,SPY_47.png,Down,Down,0.0282
test,SPY_48.png,Down,Up,-0.0415
test,SPY_51.png,Down,Up,-0.0093
test,SPY_53.png,Down,Up,-0.476
test,SPY_54.png,Down,Up,-0.4809
test,SPY_58.png,Down,Up,-0.0515
test,SPY_59.png,Down,Up,-0.5099
test,SPY_6.png,Down,Up,-0.4674
test,SPY_61.png,Down,Down,0.1677
test,SPY_62.png,Down,Up,-0.3766
test,SPY_63.png,Down,Up,-0.1722
test,SPY_65.png,Down,Up,-0.3666
test,SPY_68.png,Down,Up,-0.4387
test,SPY_69.png,Down,Up,-0.1716
test,SPY_70.png,Down,Down,0.3669
test,SPY_71.png,Down,Up,-0.6065
test,SPY_73.png,Down,Up,-0.0196
test,SPY_74.png,Down,Down,0.0418
test,SPY_75.png,Down,Up,-0.304
test,SPY_76.png,Down,Down,0.3214
test,SPY_81.png,Down,Up,-0.5835
test,SPY_83.png,Down,Down,0.2254
test,SPY_84.png,Down,Up,-0.3723
test,SPY_85.png,Down,Up,-0.519
test,SPY_86.png,Down,Down,0.1419
test,SPY_88.png,Down,Down,0.0589
test,SPY_89.png,Down,Up,-0.171
test,SPY_90.png,Down,Down,0.3825
test,SPY_91.png,Down,Down,0.4322
test,SPY_96.png,Down,Up,-0.2298
test,SPY_98.png,Down,Up,-0.4657
